eventName,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reopenSugg,reviseSugg,hoverSugg,reviseUser,cursorFwd,cursorBwd,cursorSelect,lowModification,highModification,highTemp,lowTemp
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"".",user,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 1",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 12",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 p",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 po",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pou",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 poun",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pound",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds i",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 1",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 15",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150.",user,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A f",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A fu",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A ful",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full h",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full he",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full hea",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full head",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full head o",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full head of",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full head of h",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dating is massively ubiquitous. You can't escape it.

People say it encourages lying and misrepresentation. I don't think that's true. Did people start lying to potential romantic partners when they started using dating apps? Or was it always there? Clearly the latter.
I think it's just a new medium for the same old human behavior.
 Imagine a nice guy who's lonely. He goes on a dating app and what does he see? A bunch of pictures of women who are 5'10"" and look like models. Or a bunch of men who look like Olympic swimmers.
And then he sees his own picture.
 Does it compare? Heck, no! So he lies about his height, his weight, his income, his job, whatever. Is this wrong? Only if the pool of dating partners are all scrupulously honest, which they are not.

So our friend, like most people, begin to apply corrections to what they see in the app. %'10"" is 5""6"". 120 pounds is 150. A full head of ha",user,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
